route,date,daytype,rides
51,11/03/2016,W,1699
50,11/03/2016,W,10342
5,11/03/2016,W,321
49B,11/03/2016,W,6029
49,11/03/2016,W,18159
48,11/03/2016,W,1202
47,11/03/2016,W,11581
44,11/03/2016,W,4201
43,11/03/2016,W,1815
4,11/03/2016,W,23127
39,11/03/2016,W,2253
37,11/03/2016,W,1455
36,11/03/2016,W,13778
35,11/03/2016,W,5703
34,11/03/2016,W,5681
31,11/03/2016,W,672
30,11/03/2016,W,3798
3,11/03/2016,W,21128
29,11/03/2016,W,12763
28,11/03/2016,W,7378
26,11/03/2016,W,4475
24,11/03/2016,W,3338
22,11/03/2016,W,16320
21,11/03/2016,W,10164
206,11/03/2016,W,913
205,11/03/2016,W,958
201,11/03/2016,W,2521
20,11/03/2016,W,19068
2,11/03/2016,W,3361
192,11/03/2016,W,835
19,11/03/2016,W,175
18,11/03/2016,W,4396
172,11/03/2016,W,1504
171,11/03/2016,W,1598
169,11/03/2016,W,239
165,11/03/2016,W,86
157,11/03/2016,W,6800
156,11/03/2016,W,6909
155,11/03/2016,W,7685
152,11/03/2016,W,11080
151,11/03/2016,W,16247
15,11/03/2016,W,8281
148,11/03/2016,W,2486
147,11/03/2016,W,12854
146,11/03/2016,W,13598
143,11/03/2016,W,1806
136,11/03/2016,W,1778
135,11/03/2016,W,3163
134,11/03/2016,W,2806
132,11/03/2016,W,233
126,11/03/2016,W,5918
125,11/03/2016,W,1319
124,11/03/2016,W,1053
121,11/03/2016,W,1040
120,11/03/2016,W,882
12,11/03/2016,W,15987
119,11/03/2016,W,4920
115,11/03/2016,W,3771
112,11/03/2016,W,2698
111A,11/03/2016,W,292
111,11/03/2016,W,4170
11,11/03/2016,W,2053
108,11/03/2016,W,1591
106,11/03/2016,W,1930
103,11/03/2016,W,3058
1001,11/03/2016,W,173
100,11/03/2016,W,810
1,11/03/2016,W,1700
X98,11/04/2016,W,13
X9,11/04/2016,W,8399
X49,11/04/2016,W,5554
J14,11/04/2016,W,7780
97,11/04/2016,W,3343
96,11/04/2016,W,937
95,11/04/2016,W,5674
94,11/04/2016,W,8258
93,11/04/2016,W,3579
92,11/04/2016,W,6090
91,11/04/2016,W,6626
90,11/04/2016,W,5650
9,11/04/2016,W,19631
8A,11/04/2016,W,2905
88,11/04/2016,W,1387
87,11/04/2016,W,12721
86,11/04/2016,W,1847
85A,11/04/2016,W,680
85,11/04/2016,W,9314
84,11/04/2016,W,3648
82,11/04/2016,W,16828
81W,11/04/2016,W,1538
81,11/04/2016,W,11610
80,11/04/2016,W,12412
8,11/04/2016,W,20318
79,11/04/2016,W,25518
78,11/04/2016,W,7591
77,11/04/2016,W,22504
76,11/04/2016,W,12679
75,11/04/2016,W,6893
74,11/04/2016,W,12175
73,11/04/2016,W,5681
72,11/04/2016,W,16501
71,11/04/2016,W,10031
70,11/04/2016,W,8670
7,11/04/2016,W,3746
68,11/04/2016,W,1397
67,11/04/2016,W,11717
66,11/04/2016,W,23012
65,11/04/2016,W,9903
63W,11/04/2016,W,1806
63,11/04/2016,W,16415
62H,11/04/2016,W,1284
62,11/04/2016,W,9786
60,11/04/2016,W,8676
6,11/04/2016,W,6634
59,11/04/2016,W,3237
57,11/04/2016,W,2655
56,11/04/2016,W,8916
55N,11/04/2016,W,578
55A,11/04/2016,W,334
55,11/04/2016,W,11508
54B,11/04/2016,W,3905
54A,11/04/2016,W,898
54,11/04/2016,W,11172
53A,11/04/2016,W,8071
53,11/04/2016,W,18974
52A,11/04/2016,W,4027
52,11/04/2016,W,12184
51,11/04/2016,W,1625
50,11/04/2016,W,9322
5,11/04/2016,W,337
49B,11/04/2016,W,5085
49,11/04/2016,W,17300
48,11/04/2016,W,629
47,11/04/2016,W,11329
44,11/04/2016,W,3457
43,11/04/2016,W,1609
4,11/04/2016,W,18327
39,11/04/2016,W,2181
37,11/04/2016,W,1232
36,11/04/2016,W,10773
35,11/04/2016,W,5225
34,11/04/2016,W,5328
31,11/04/2016,W,750
30,11/04/2016,W,3335
3,11/04/2016,W,13595
29,11/04/2016,W,8633
28,11/04/2016,W,6075
26,11/04/2016,W,2868
24,11/04/2016,W,2619
22,11/04/2016,W,15171
21,11/04/2016,W,10514
206,11/04/2016,W,758
205,11/04/2016,W,891
201,11/04/2016,W,2507
20,11/04/2016,W,16598
2,11/04/2016,W,2402
192,11/04/2016,W,517
19,11/04/2016,W,304
18,11/04/2016,W,4221
172,11/04/2016,W,2343
171,11/04/2016,W,1411
169,11/04/2016,W,226
165,11/04/2016,W,150
157,11/04/2016,W,4983
156,11/04/2016,W,5781
155,11/04/2016,W,6277
152,11/04/2016,W,9318
151,11/04/2016,W,10807
15,11/04/2016,W,7729
148,11/04/2016,W,1687
147,11/04/2016,W,9164
146,11/04/2016,W,7088
143,11/04/2016,W,1291
136,11/04/2016,W,1484
135,11/04/2016,W,2249
134,11/04/2016,W,2240
132,11/04/2016,W,133
126,11/04/2016,W,4625
125,11/04/2016,W,1065
124,11/04/2016,W,645
121,11/04/2016,W,812
120,11/04/2016,W,547
12,11/04/2016,W,13936
119,11/04/2016,W,4502
115,11/04/2016,W,2724
112,11/04/2016,W,1916
111A,11/04/2016,W,258
111,11/04/2016,W,3064
11,11/04/2016,W,2001
108,11/04/2016,W,1067
106,11/04/2016,W,1070
103,11/04/2016,W,2475
1001,11/04/2016,W,344
100,11/04/2016,W,659
1,11/04/2016,W,1105
J14,11/05/2016,A,5778
97,11/05/2016,A,2299
95,11/05/2016,A,4613
94,11/05/2016,A,5188
93,11/05/2016,A,1616
92,11/05/2016,A,4054
91,11/05/2016,A,3911
90,11/05/2016,A,3260
9,11/05/2016,A,19398
8A,11/05/2016,A,2516
88,11/05/2016,A,751
87,11/05/2016,A,9131
85A,11/05/2016,A,294
85,11/05/2016,A,6345
84,11/05/2016,A,2120
82,11/05/2016,A,11538
81W,11/05/2016,A,912
81,11/05/2016,A,9236
80,11/05/2016,A,8185
8,11/05/2016,A,12777
79,11/05/2016,A,19447
78,11/05/2016,A,4804
77,11/05/2016,A,12721
76,11/05/2016,A,7211
75,11/05/2016,A,5374
74,11/05/2016,A,8684
73,11/05/2016,A,2856
72,11/05/2016,A,12139
71,11/05/2016,A,7351
70,11/05/2016,A,5640
68,11/05/2016,A,382
67,11/05/2016,A,8811
66,11/05/2016,A,14203
65,11/05/2016,A,5546
63W,11/05/2016,A,658
63,11/05/2016,A,12119
62H,11/05/2016,A,583
62,11/05/2016,A,6988
60,11/05/2016,A,5086
6,11/05/2016,A,9710
59,11/05/2016,A,2229
57,11/05/2016,A,1204
56,11/05/2016,A,5112
55N,11/05/2016,A,212
55,11/05/2016,A,9193
54B,11/05/2016,A,2766
54,11/05/2016,A,8229
53A,11/05/2016,A,3887
53,11/05/2016,A,12694
52A,11/05/2016,A,2254
52,11/05/2016,A,8119
51,11/05/2016,A,948
50,11/05/2016,A,5327
5,11/05/2016,A,341
49B,11/05/2016,A,3679
49,11/05/2016,A,15397
47,11/05/2016,A,7853
44,11/05/2016,A,1812
43,11/05/2016,A,912
4,11/05/2016,A,12880
36,11/05/2016,A,12600
35,11/05/2016,A,2873
34,11/05/2016,A,3386
30,11/05/2016,A,2238
3,11/05/2016,A,12485
29,11/05/2016,A,9161
28,11/05/2016,A,3745
22,11/05/2016,A,12750
21,11/05/2016,A,7962
201,11/05/2016,A,1367
20,11/05/2016,A,10403
18,11/05/2016,A,3070
172,11/05/2016,A,475
171,11/05/2016,A,318
169,11/05/2016,A,31
155,11/05/2016,A,5914
152,11/05/2016,A,4628
151,11/05/2016,A,13966
15,11/05/2016,A,5134
147,11/05/2016,A,9742
146,11/05/2016,A,12777
130,11/05/2016,A,419
126,11/05/2016,A,3056
124,11/05/2016,A,1346
12,11/05/2016,A,8821
119,11/05/2016,A,3817
115,11/05/2016,A,1928
112,11/05/2016,A,1234
111A,11/05/2016,A,202
111,11/05/2016,A,2559
11,11/05/2016,A,992
106,11/05/2016,A,612
103,11/05/2016,A,1563
1001,11/05/2016,A,143
J14,11/06/2016,U,4178
97,11/06/2016,U,1610
95,11/06/2016,U,3667
94,11/06/2016,U,3859
92,11/06/2016,U,3238
91,11/06/2016,U,2881
90,11/06/2016,U,2376
9,11/06/2016,U,14978
8A,11/06/2016,U,1647
88,11/06/2016,U,475
87,11/06/2016,U,6857
85,11/06/2016,U,4783
84,11/06/2016,U,1533
82,11/06/2016,U,8920
81W,11/06/2016,U,664
81,11/06/2016,U,7603
80,11/06/2016,U,6099
8,11/06/2016,U,9499
79,11/06/2016,U,15532
78,11/06/2016,U,3764
77,11/06/2016,U,10807
76,11/06/2016,U,5253
75,11/06/2016,U,4076
74,11/06/2016,U,6710
73,11/06/2016,U,2354
72,11/06/2016,U,8988
71,11/06/2016,U,5600
70,11/06/2016,U,4430
68,11/06/2016,U,419
67,11/06/2016,U,7025
66,11/06/2016,U,10949
65,11/06/2016,U,4252
63W,11/06/2016,U,514
63,11/06/2016,U,9587
62,11/06/2016,U,5511
60,11/06/2016,U,4415
6,11/06/2016,U,7141
57,11/06/2016,U,838
56,11/06/2016,U,4063
55,11/06/2016,U,6704
54B,11/06/2016,U,2069
54,11/06/2016,U,6184
53A,11/06/2016,U,2418
53,11/06/2016,U,9971
52A,11/06/2016,U,1471
52,11/06/2016,U,5717
51,11/06/2016,U,708
50,11/06/2016,U,4168
5,11/06/2016,U,388
49B,11/06/2016,U,3205
49,11/06/2016,U,11510
47,11/06/2016,U,5504
44,11/06/2016,U,1375
43,11/06/2016,U,617
4,11/06/2016,U,11167
36,11/06/2016,U,10481
35,11/06/2016,U,2522
34,11/06/2016,U,2945
30,11/06/2016,U,1005
3,11/06/2016,U,9487
29,11/06/2016,U,7148
28,11/06/2016,U,2896
22,11/06/2016,U,10833
21,11/06/2016,U,5913
20,11/06/2016,U,8346
19,11/06/2016,U,179
18,11/06/2016,U,2200
172,11/06/2016,U,520
171,11/06/2016,U,289
155,11/06/2016,U,4914
152,11/06/2016,U,3382
151,11/06/2016,U,11190
15,11/06/2016,U,4119
147,11/06/2016,U,7553
146,11/06/2016,U,9113
126,11/06/2016,U,2141
124,11/06/2016,U,938
12,11/06/2016,U,7253
119,11/06/2016,U,2911
115,11/06/2016,U,1522
112,11/06/2016,U,803
111A,11/06/2016,U,177
111,11/06/2016,U,2000
11,11/06/2016,U,770
106,11/06/2016,U,399
103,11/06/2016,U,1120
X98,11/07/2016,W,18
X9,11/07/2016,W,9203
X49,11/07/2016,W,7356
J14,11/07/2016,W,11745
97,11/07/2016,W,3139
96,11/07/2016,W,910
95,11/07/2016,W,6465
94,11/07/2016,W,9446
93,11/07/2016,W,3650
92,11/07/2016,W,7073
91,11/07/2016,W,6916
90,11/07/2016,W,5034
9,11/07/2016,W,18623
8A,11/07/2016,W,3457
88,11/07/2016,W,1571
87,11/07/2016,W,13243
86,11/07/2016,W,3224
85A,11/07/2016,W,581
85,11/07/2016,W,9749
84,11/07/2016,W,4110
82,11/07/2016,W,20107
81W,11/07/2016,W,1802
81,11/07/2016,W,29289
80,11/07/2016,W,11407
8,11/07/2016,W,22377
79,11/07/2016,W,26941
78,11/07/2016,W,8244
77,11/07/2016,W,21522
76,11/07/2016,W,12232
75,11/07/2016,W,7466
74,11/07/2016,W,12009
73,11/07/2016,W,6303
72,11/07/2016,W,14454
71,11/07/2016,W,9480
70,11/07/2016,W,9325
7,11/07/2016,W,5703
68,11/07/2016,W,1613
67,11/07/2016,W,12378
66,11/07/2016,W,21444
65,11/07/2016,W,8595
63W,11/07/2016,W,1503
63,11/07/2016,W,17285
62H,11/07/2016,W,1097
62,11/07/2016,W,11051
60,11/07/2016,W,10634
6,11/07/2016,W,9207
59,11/07/2016,W,3624
57,11/07/2016,W,2808
56,11/07/2016,W,8810
55N,11/07/2016,W,691
55A,11/07/2016,W,382
55,11/07/2016,W,10806
54B,11/07/2016,W,3285
54A,11/07/2016,W,787
54,11/07/2016,W,11524
53A,11/07/2016,W,9057
53,11/07/2016,W,19999
52A,11/07/2016,W,4595
52,11/07/2016,W,12276
51,11/07/2016,W,1635
50,11/07/2016,W,10823
5,11/07/2016,W,298
49B,11/07/2016,W,5998
49,11/07/2016,W,16970
48,11/07/2016,W,1186
47,11/07/2016,W,10692
44,11/07/2016,W,3866
43,11/07/2016,W,1704
4,11/07/2016,W,21738
39,11/07/2016,W,2390
37,11/07/2016,W,1683
36,11/07/2016,W,12255
35,11/07/2016,W,5624
34,11/07/2016,W,5787
31,11/07/2016,W,678
30,11/07/2016,W,3405
3,11/07/2016,W,18766
29,11/07/2016,W,11739
28,11/07/2016,W,6883
26,11/07/2016,W,4231
24,11/07/2016,W,2962
22,11/07/2016,W,16544
21,11/07/2016,W,10037
206,11/07/2016,W,855
205,11/07/2016,W,925
201,11/07/2016,W,2458
20,11/07/2016,W,18640
2,11/07/2016,W,3302
192,11/07/2016,W,956
19,11/07/2016,W,248
18,11/07/2016,W,4319
172,11/07/2016,W,1938
171,11/07/2016,W,1131
169,11/07/2016,W,169
165,11/07/2016,W,79
157,11/07/2016,W,6414
156,11/07/2016,W,7309
155,11/07/2016,W,7446
152,11/07/2016,W,10234
151,11/07/2016,W,15602
15,11/07/2016,W,7861
148,11/07/2016,W,2460
147,11/07/2016,W,11981
146,11/07/2016,W,12956
143,11/07/2016,W,1881
136,11/07/2016,W,2026
135,11/07/2016,W,3573
134,11/07/2016,W,3160
132,11/07/2016,W,309
126,11/07/2016,W,5593
125,11/07/2016,W,1433
124,11/07/2016,W,906
121,11/07/2016,W,1144
120,11/07/2016,W,985
12,11/07/2016,W,15309
119,11/07/2016,W,4635
115,11/07/2016,W,3582
112,11/07/2016,W,2508
111A,11/07/2016,W,322
111,11/07/2016,W,3899
11,11/07/2016,W,2182
108,11/07/2016,W,1388
106,11/07/2016,W,1735
103,11/07/2016,W,2840
1001,11/07/2016,W,84
100,11/07/2016,W,729
1,11/07/2016,W,1766
X98,11/08/2016,W,20
X9,11/08/2016,W,9295
X49,11/08/2016,W,7927
J14,11/08/2016,W,11524
97,11/08/2016,W,3234
96,11/08/2016,W,905
95,11/08/2016,W,6137
94,11/08/2016,W,9600
93,11/08/2016,W,3735
92,11/08/2016,W,7034
91,11/08/2016,W,7006
90,11/08/2016,W,5112
9,11/08/2016,W,19379
8A,11/08/2016,W,3471
88,11/08/2016,W,1494
87,11/08/2016,W,13394
86,11/08/2016,W,3323
85A,11/08/2016,W,587
85,11/08/2016,W,10235
84,11/08/2016,W,4318
82,11/08/2016,W,20548
81W,11/08/2016,W,1880
81,11/08/2016,W,11919
80,11/08/2016,W,11834
8,11/08/2016,W,22225
79,11/08/2016,W,27254
78,11/08/2016,W,8559
77,11/08/2016,W,22557
76,11/08/2016,W,12339
75,11/08/2016,W,7477
74,11/08/2016,W,12822
73,11/08/2016,W,6540
72,11/08/2016,W,14964
71,11/08/2016,W,9831
70,11/08/2016,W,9770
7,11/08/2016,W,5718
68,11/08/2016,W,1606
67,11/08/2016,W,12589
66,11/08/2016,W,22503
65,11/08/2016,W,8444
63W,11/08/2016,W,1562
63,11/08/2016,W,17833
62H,11/08/2016,W,1098
62,11/08/2016,W,11406
60,11/08/2016,W,11274
6,11/08/2016,W,9765
59,11/08/2016,W,3650
57,11/08/2016,W,3030
56,11/08/2016,W,8850
55N,11/08/2016,W,660
55A,11/08/2016,W,405
55,11/08/2016,W,11133
54B,11/08/2016,W,3465
54A,11/08/2016,W,792
54,11/08/2016,W,11471
53A,11/08/2016,W,9402
53,11/08/2016,W,20024
52A,11/08/2016,W,4559
52,11/08/2016,W,12963
51,11/08/2016,W,1476
50,11/08/2016,W,10545
5,11/08/2016,W,337
49B,11/08/2016,W,5787
49,11/08/2016,W,17018
48,11/08/2016,W,1280
47,11/08/2016,W,10514
44,11/08/2016,W,4094
43,11/08/2016,W,1617
4,11/08/2016,W,21602
39,11/08/2016,W,2179
37,11/08/2016,W,1575
36,11/08/2016,W,11844
35,11/08/2016,W,5410
34,11/08/2016,W,5463
31,11/08/2016,W,688
30,11/08/2016,W,3575
3,11/08/2016,W,19094
29,11/08/2016,W,11123
26,11/08/2016,W,4381
24,11/08/2016,W,3075
22,11/08/2016,W,16960
21,11/08/2016,W,9617
206,11/08/2016,W,834
205,11/08/2016,W,946
201,11/08/2016,W,2176
20,11/08/2016,W,18048
2,11/08/2016,W,3396
192,11/08/2016,W,998
18,11/08/2016,W,4215
172,11/08/2016,W,2718
171,11/08/2016,W,1420
169,11/08/2016,W,222
165,11/08/2016,W,122
157,11/08/2016,W,6639
156,11/08/2016,W,7146
155,11/08/2016,W,7112
152,11/08/2016,W,10565
151,11/08/2016,W,15364
15,11/08/2016,W,7851
148,11/08/2016,W,2497
147,11/08/2016,W,12280
28,11/08/2016,W,6805
146,11/08/2016,W,12540
143,11/08/2016,W,2040
136,11/08/2016,W,1981
135,11/08/2016,W,3456
134,11/08/2016,W,3187
132,11/08/2016,W,269
126,11/08/2016,W,6076
125,11/08/2016,W,1252
124,11/08/2016,W,824
121,11/08/2016,W,1110
120,11/08/2016,W,893
12,11/08/2016,W,14644
119,11/08/2016,W,4792
115,11/08/2016,W,3505
112,11/08/2016,W,2657
111A,11/08/2016,W,192
111,11/08/2016,W,3980
11,11/08/2016,W,2018
108,11/08/2016,W,1401
106,11/08/2016,W,1892
103,11/08/2016,W,2956
1001,11/08/2016,W,135
100,11/08/2016,W,747
1,11/08/2016,W,1835
X98,11/09/2016,W,23
X9,11/09/2016,W,8589
X49,11/09/2016,W,7616
J14,11/09/2016,W,11694
97,11/09/2016,W,3270
96,11/09/2016,W,958
95,11/09/2016,W,6024
94,11/09/2016,W,9822
93,11/09/2016,W,3784
92,11/09/2016,W,6821
91,11/09/2016,W,7051
90,11/09/2016,W,5102
9,11/09/2016,W,18984
8A,11/09/2016,W,3222
88,11/09/2016,W,1425
87,11/09/2016,W,12958
86,11/09/2016,W,3339
85A,11/09/2016,W,731
85,11/09/2016,W,10052
84,11/09/2016,W,3974
82,11/09/2016,W,20689
81W,11/09/2016,W,1859
81,11/09/2016,W,12037
80,11/09/2016,W,11710
8,11/09/2016,W,22288
79,11/09/2016,W,27403
78,11/09/2016,W,8684
77,11/09/2016,W,21649
76,11/09/2016,W,12419
75,11/09/2016,W,7322
74,11/09/2016,W,12159
73,11/09/2016,W,6253
72,11/09/2016,W,14920
71,11/09/2016,W,9491
70,11/09/2016,W,9274
7,11/09/2016,W,5654
68,11/09/2016,W,1503
67,11/09/2016,W,12122
66,11/09/2016,W,22028
65,11/09/2016,W,8760
63W,11/09/2016,W,1529
63,11/09/2016,W,17722
62H,11/09/2016,W,1184
62,11/09/2016,W,11187
60,11/09/2016,W,11554
6,11/09/2016,W,9032
59,11/09/2016,W,3811
57,11/09/2016,W,2860
56,11/09/2016,W,8397
55N,11/09/2016,W,667
55A,11/09/2016,W,398
55,11/09/2016,W,11096
54B,11/09/2016,W,3378
54A,11/09/2016,W,933
54,11/09/2016,W,11300
53A,11/09/2016,W,9233
53,11/09/2016,W,20029
52A,11/09/2016,W,4659
52,11/09/2016,W,12922
51,11/09/2016,W,1532
50,11/09/2016,W,10097
5,11/09/2016,W,292
49B,11/09/2016,W,5718
49,11/09/2016,W,17324
48,11/09/2016,W,969
47,11/09/2016,W,10797
44,11/09/2016,W,3768
43,11/09/2016,W,1739
4,11/09/2016,W,21451
39,11/09/2016,W,2070
37,11/09/2016,W,1506
36,11/09/2016,W,11350
35,11/09/2016,W,5689
34,11/09/2016,W,5195
31,11/09/2016,W,704
30,11/09/2016,W,3488
3,11/09/2016,W,18384
29,11/09/2016,W,11131
28,11/09/2016,W,6538
26,11/09/2016,W,4487
24,11/09/2016,W,2935
22,11/09/2016,W,15949
21,11/09/2016,W,9915
206,11/09/2016,W,1048
205,11/09/2016,W,1019
201,11/09/2016,W,2467
20,11/09/2016,W,17265
2,11/09/2016,W,3168
192,11/09/2016,W,886
18,11/09/2016,W,4070
172,11/09/2016,W,2585
171,11/09/2016,W,1276
169,11/09/2016,W,248
165,11/09/2016,W,147
157,11/09/2016,W,6528
156,11/09/2016,W,6807
155,11/09/2016,W,7040
152,11/09/2016,W,10566
151,11/09/2016,W,14907
15,11/09/2016,W,7292
148,11/09/2016,W,2521
147,11/09/2016,W,11702
146,11/09/2016,W,12015
143,11/09/2016,W,2004
136,11/09/2016,W,1818
135,11/09/2016,W,3295
134,11/09/2016,W,3004
132,11/09/2016,W,293
126,11/09/2016,W,5624
125,11/09/2016,W,1338
124,11/09/2016,W,830
121,11/09/2016,W,1118
120,11/09/2016,W,874
12,11/09/2016,W,14985
119,11/09/2016,W,4784
115,11/09/2016,W,3416
112,11/09/2016,W,2446
111A,11/09/2016,W,194
111,11/09/2016,W,3947
11,11/09/2016,W,2037
108,11/09/2016,W,1455
106,11/09/2016,W,1786
103,11/09/2016,W,2777
1001,11/09/2016,W,2
100,11/09/2016,W,757
1,11/09/2016,W,1711
X98,11/10/2016,W,22
X9,11/10/2016,W,8662
X49,11/10/2016,W,6048
J14,11/10/2016,W,11503
97,11/10/2016,W,3146
96,11/10/2016,W,884
95,11/10/2016,W,5971
94,11/10/2016,W,8908
93,11/10/2016,W,3453
92,11/10/2016,W,6476
91,11/10/2016,W,6603
90,11/10/2016,W,5108
9,11/10/2016,W,18026
8A,11/10/2016,W,3113
88,11/10/2016,W,1448
87,11/10/2016,W,13340
86,11/10/2016,W,2591
85A,11/10/2016,W,784
85,11/10/2016,W,9640
84,11/10/2016,W,3552
82,11/10/2016,W,18238
81W,11/10/2016,W,1670
81,11/10/2016,W,11914
80,11/10/2016,W,10803
8,11/10/2016,W,23395
79,11/10/2016,W,25998
78,11/10/2016,W,8111
77,11/10/2016,W,21192
76,11/10/2016,W,12183
75,11/10/2016,W,7165
74,11/10/2016,W,12140
73,11/10/2016,W,5865
72,11/10/2016,W,15484
71,11/10/2016,W,9136
70,11/10/2016,W,8975
7,11/10/2016,W,5328
68,11/10/2016,W,1188
67,11/10/2016,W,12068
66,11/10/2016,W,22410
65,11/10/2016,W,8336
63W,11/10/2016,W,1493
63,11/10/2016,W,16672
62H,11/10/2016,W,991
62,11/10/2016,W,10734
60,11/10/2016,W,11330
6,11/10/2016,W,9221
59,11/10/2016,W,3597
57,11/10/2016,W,2601
56,11/10/2016,W,8288
55N,11/10/2016,W,589
55A,11/10/2016,W,333
55,11/10/2016,W,10903
54B,11/10/2016,W,3597
54A,11/10/2016,W,897
54,11/10/2016,W,10997
53A,11/10/2016,W,8314
53,11/10/2016,W,19150
52A,11/10/2016,W,4263
52,11/10/2016,W,12148
51,11/10/2016,W,1376
50,11/10/2016,W,10180
5,11/10/2016,W,298
49B,11/10/2016,W,5612
49,11/10/2016,W,16259
48,11/10/2016,W,1025
47,11/10/2016,W,10410
44,11/10/2016,W,3972
43,11/10/2016,W,1639
4,11/10/2016,W,21237
39,11/10/2016,W,2104
37,11/10/2016,W,1576
36,11/10/2016,W,11787
35,11/10/2016,W,5523
34,11/10/2016,W,5225
31,11/10/2016,W,698
30,11/10/2016,W,3203
3,11/10/2016,W,17717
29,11/10/2016,W,11362
28,11/10/2016,W,6792
26,11/10/2016,W,4205
24,11/10/2016,W,2750
22,11/10/2016,W,16754
21,11/10/2016,W,9840
206,11/10/2016,W,913
205,11/10/2016,W,1069
201,11/10/2016,W,2476
20,11/10/2016,W,17588
2,11/10/2016,W,3230
192,11/10/2016,W,895
18,11/10/2016,W,4003
172,11/10/2016,W,1966
171,11/10/2016,W,1607
169,11/10/2016,W,251
165,11/10/2016,W,106
157,11/10/2016,W,6551
156,11/10/2016,W,6843
155,11/10/2016,W,7412
152,11/10/2016,W,8491
151,11/10/2016,W,15110
15,11/10/2016,W,6627
148,11/10/2016,W,2272
147,11/10/2016,W,12621
146,11/10/2016,W,13390
143,11/10/2016,W,1872
136,11/10/2016,W,1958
135,11/10/2016,W,3254
134,11/10/2016,W,3001
132,11/10/2016,W,261
126,11/10/2016,W,5399
125,11/10/2016,W,1288
124,11/10/2016,W,996
121,11/10/2016,W,1104
120,11/10/2016,W,845
12,11/10/2016,W,14674
119,11/10/2016,W,4407
115,11/10/2016,W,3296
112,11/10/2016,W,1982
111A,11/10/2016,W,245
111,11/10/2016,W,3547
11,11/10/2016,W,1873
108,11/10/2016,W,1208
106,11/10/2016,W,1708
103,11/10/2016,W,2466
1001,11/10/2016,W,30
100,11/10/2016,W,650
1,11/10/2016,W,1697
X98,11/11/2016,W,23
X9,11/11/2016,W,6552
X49,11/11/2016,W,4450
J14,11/11/2016,W,8878
97,11/11/2016,W,2936
96,11/11/2016,W,885
95,11/11/2016,W,4843
94,11/11/2016,W,6641
93,11/11/2016,W,2913
92,11/11/2016,W,5312
91,11/11/2016,W,5257
90,11/11/2016,W,4603
9,11/11/2016,W,16333
8A,11/11/2016,W,2200
88,11/11/2016,W,1272
87,11/11/2016,W,10982
86,11/11/2016,W,1407
85A,11/11/2016,W,509
85,11/11/2016,W,7488
84,11/11/2016,W,2846
82,11/11/2016,W,14578
81W,11/11/2016,W,1410
81,11/11/2016,W,10185
80,11/11/2016,W,10094
8,11/11/2016,W,19764
79,11/11/2016,W,22082
78,11/11/2016,W,6123
77,11/11/2016,W,18663
76,11/11/2016,W,10632
75,11/11/2016,W,6179
74,11/11/2016,W,11014
73,11/11/2016,W,4877
72,11/11/2016,W,14166
71,11/11/2016,W,7549
70,11/11/2016,W,7534
7,11/11/2016,W,3867
68,11/11/2016,W,1009
67,11/11/2016,W,9950
66,11/11/2016,W,19577
65,11/11/2016,W,8087
63W,11/11/2016,W,1043
63,11/11/2016,W,13380
62H,11/11/2016,W,850
62,11/11/2016,W,9275
60,11/11/2016,W,9807
6,11/11/2016,W,8628
59,11/11/2016,W,2788
57,11/11/2016,W,1764
56,11/11/2016,W,6995
55N,11/11/2016,W,434
55A,11/11/2016,W,250
55,11/11/2016,W,8898
54B,11/11/2016,W,3568
54A,11/11/2016,W,697
54,11/11/2016,W,10340
53A,11/11/2016,W,6354
53,11/11/2016,W,15604
52A,11/11/2016,W,3463
52,11/11/2016,W,9766
51,11/11/2016,W,1286
50,11/11/2016,W,7424
5,11/11/2016,W,345
49B,11/11/2016,W,4994
49,11/11/2016,W,14961
48,11/11/2016,W,555
47,11/11/2016,W,9551
44,11/11/2016,W,2879
43,11/11/2016,W,1243
4,11/11/2016,W,17251
39,11/11/2016,W,1584
37,11/11/2016,W,1137
36,11/11/2016,W,11362
35,11/11/2016,W,4545
34,11/11/2016,W,4249
31,11/11/2016,W,679
30,11/11/2016,W,2445
3,11/11/2016,W,15199
29,11/11/2016,W,9559
28,11/11/2016,W,5108
26,11/11/2016,W,3400
24,11/11/2016,W,1927
22,11/11/2016,W,15003
21,11/11/2016,W,8811
206,11/11/2016,W,250
205,11/11/2016,W,589
201,11/11/2016,W,2306
20,11/11/2016,W,14250
2,11/11/2016,W,2696
192,11/11/2016,W,787
19,11/11/2016,W,276
18,11/11/2016,W,3642
172,11/11/2016,W,2669
171,11/11/2016,W,1591
169,11/11/2016,W,204
165,11/11/2016,W,108
157,11/11/2016,W,5664
156,11/11/2016,W,5675
155,11/11/2016,W,5689
152,11/11/2016,W,6671
151,11/11/2016,W,14743
15,11/11/2016,W,5056
148,11/11/2016,W,2105
147,11/11/2016,W,11978
146,11/11/2016,W,13180
143,11/11/2016,W,1716
136,11/11/2016,W,1419
135,11/11/2016,W,2522
134,11/11/2016,W,2370
132,11/11/2016,W,150
126,11/11/2016,W,3917
125,11/11/2016,W,1047
124,11/11/2016,W,905
121,11/11/2016,W,859
120,11/11/2016,W,694
12,11/11/2016,W,11934
119,11/11/2016,W,3558
115,11/11/2016,W,2429
112,11/11/2016,W,1464
111A,11/11/2016,W,176
111,11/11/2016,W,2561
11,11/11/2016,W,1763
